p,q,column_id,p_mapped,q_mapped,x,y,z,dx,dy,dz,side
6,5,289,6.265752266005484,5.2890311348456,-2.596743583679199,371.6492280960083,107.58622360229492,0.3785406449480866,0.7340340304651652,0.5638271208813491,left
6,6,32,6.284976006153566,6.37390241071448,6.438325881958008,360.33280897140503,115.73405838012695,0.42406505224464597,0.6768828947504547,0.6016630105457628,left
6,7,745,6.304199746301647,7.458773686583361,14.867069244384766,348.45723807811737,123.5059814453125,0.4640767419161518,0.6156578884591958,0.6368658744119156,left
6,8,466,6.3234234864497285,8.543644962452243,22.704910278320312,336.0460772514343,130.8794708251953,0.4986215748008003,0.5509631185570817,0.6691906806979794,left
6,9,350,6.342647226597808,9.628516238321122,29.966346740722656,323.10695457458496,137.82122802734375,0.5278533519549321,0.4832762265457685,0.698437490177629,left
6,10,326,6.361870966745891,10.713387514190005,36.660186767578125,309.63346099853516,144.28367614746094,0.5520152283413259,0.4128768934640593,0.7244389957220287,left
6,11,302,6.38109470689397,11.798258790058883,42.788543701171875,295.60594177246094,150.2022705078125,0.5713692750359436,0.33980881970380783,0.7470388996540979,left
6,12,33,6.400318447042053,12.883130065927764,48.34126281738281,280.9901123046875,155.49099731445312,0.5861827733495607,0.26379380674084546,0.7660304065462357,left
6,13,388,6.419542187190135,13.968001341796647,53.295074462890625,265.7439880371094,160.04226684570312,0.5965927203238534,0.18421175165123943,0.7811166088428579,left
6,14,451,6.438765927338214,15.052872617665527,57.60980224609375,249.81201171875,163.71630859375,0.6025916187543173,0.10003809006022711,0.7917548367671357,left
6,15,414,6.457989667486297,16.137743893534406,61.22222900390625,233.132080078125,166.348876953125,0.6038219456860693,0.009852535877823657,0.7970583325232012,left
6,16,775,6.477213407634376,17.222615169403287,64.0499267578125,215.63653564453125,167.73638916015625,0.5994242122123472,-0.08830421872006657,0.7955457113012712,left
7,-9,117,7.092828705320742,-9.851334917487497,-190.60744243860245,401.15778255462646,-22.74278235435486,-0.8447246686076052,0.5121750427956325,-0.1552963611391567,left
7,-8,275,7.112052445468823,-8.766463641618614,-179.14932924509048,413.5293216407299,-13.572922945022583,-0.7496948410464355,0.656608018116533,-0.08260481737428094,left
7,-7,110,7.131276185616905,-7.681592365749736,-166.6773543357849,422.4894287586212,-3.6897916197776794,-0.6456754117014133,0.7635115138241061,-0.012386726049783152,left
7,-6,228,7.150499925764986,-6.5967210898808535,-153.51573038101196,428.42373037338257,6.673255681991577,-0.541347256724905,0.8391003992715943,0.05341973023771953,left
7,-5,267,7.169723665913068,-5.511849814011973,-139.94413328170776,431.6850423812866,17.319863259792328,-0.44090842862491786,0.8901938682383469,0.11469365509196383,left
7,-4,93,7.188947406061148,-4.426978538143092,-126.2008285522461,432.59459400177,28.08729423582554,-0.3458169787184013,0.9223838445973681,0.17210072764475776,left
7,-3,193,7.20817114620923,-3.342107262274211,-112.4857873916626,431.44316482543945,38.84312719106674,-0.25619733521646837,0.939715295410066,0.22649081438405597,left
7,-2,298,7.227394886357311,-2.25723598640533,-98.9638090133667,428.49220848083496,49.48194980621338,-0.17167484486656023,0.9449332211882828,0.27861973213463914,left
7,-1,242,7.246618626505392,-1.1723647105364496,-85.76764106750488,423.9749298095703,59.922022342681885,-0.0918011034552082,0.9398413753461238,0.3290452044809537,left
7,0,392,7.265842366653473,-0.08749343466756805,-73.00109577178955,418.09757232666016,70.10197353363037,-0.016243244518216453,0.9256212401668976,0.37810246859735774,left
7,1,654,7.285066106801555,0.9973778412013136,-60.74220371246338,411.0403594970703,79.97751426696777,0.05514980771966203,0.9030805128904712,0.42591558546966524,left
7,2,765,7.304289846949635,2.082249117070193,-49.04625225067139,402.95878982543945,89.5180606842041,0.12234801874785356,0.8728382115635435,0.47242398197279306,left
7,3,479,7.323513587097717,3.1671203929390734,-37.949021339416504,393.98473358154297,98.7034912109375,0.1851755017861024,0.8354546432126065,0.5174220450200799,left
7,4,510,7.342737327245798,4.251991668807954,-27.469767093658447,384.22748947143555,107.52069091796875,0.2433690984999931,0.791511591023186,0.5606076017779686,left
7,5,421,7.36196106739388,5.3368629446768345,-17.614492416381836,373.7752170562744,115.96052551269531,0.29663966302827055,0.7416544553366246,0.6016257800309166,left
7,6,261,7.381184807541961,6.421734220545716,-8.37896728515625,362.69524097442627,124.01419067382812,0.3447366748838855,0.6865793603008933,0.6401292111744459,left
7,7,762,7.400408547690044,7.506605496414597,0.24813461303710938,351.03654766082764,131.6699676513672,0.38749068814987564,0.6270075904966629,0.6758050370163757,left
7,8,127,7.419632287838123,8.591476772283475,8.282066345214844,338.82959818840027,138.90989685058594,0.4248548090252043,0.5636026274491895,0.7084140523595839,left
7,9,601,7.438856027986205,9.676348048152356,15.738861083984375,326.0883994102478,145.70738220214844,0.45687845045032227,0.49692598472839333,0.7377849600092353,left
7,10,482,7.4580797681342865,10.761219324021237,22.632492065429688,312.810489654541,152.02236938476562,0.48371593843314153,0.4273245127026792,0.7638145401530159,left
7,11,586,7.477303508282367,11.846090599890116,28.971878051757812,298.9809112548828,157.79788208007812,0.5055769065425748,0.35488743747211826,0.7864139484363906,left
7,12,216,7.496527248430446,12.930961875759,34.756103515625,284.56876373291016,162.95834350585938,0.5226296023646236,0.2794105571996099,0.8054737979956884,left
7,13,425,7.515750988578527,14.015833151627879,39.9739990234375,269.53086853027344,167.407470703125,0.5349822242061442,0.20023973266208556,0.8207911240058967,left
7,14,187,7.534974728726612,15.10070442749676,44.59844970703125,253.81585693359375,171.0179443359375,0.5425562154777349,0.11634696297602258,0.8319231558579996,left
7,15,587,7.554198468874691,16.185575703365643,48.58740234375,237.36322021484375,173.63812255859375,0.5449311012727496,0.02622193348863888,0.8380707040994726,left
7,16,584,7.573422209022772,17.270446979234524,51.87115478515625,220.09112548828125,175.080322265625,0.5412103888616816,-0.07221210765425859,0.8377808344049875,left
8,-9,47,8.18903750670914,-9.80350310765626,-201.36792516708374,388.64134979248047,-15.881001591682434,-0.9175018320913427,0.3683362694667154,-0.15006258928984523,left
8,-8,154,8.20826124685722,-8.718631831787377,-191.3825294971466,403.11083221435547,-6.673719525337219,-0.8394624111907353,0.5382128891812286,-0.07503163410876436,left
8,-7,736,8.2274849870053,-7.633760555918498,-180.08340978622437,413.91816902160645,3.293829321861267,-0.7429529522356357,0.6693432517898369,-0.0007225287261440723,left
8,-6,739,8.246708727153381,-6.548889280049616,-167.8323016166687,421.4718608856201,13.774869084358215,-0.6404707691040812,0.7648395253648752,0.06940961289950509,left
8,-5,221,8.265932467301463,-5.464018004180736,-154.94395351409912,426.146541595459,24.5608651638031,-0.5393140753585437,0.8312951974883673,0.13449395061836675,left
8,-4,443,8.285156207449544,-4.379146728311854,-141.6892433166504,428.2841567993164,35.47812902927399,-0.44273210594879103,0.8751922925608271,0.19500444457568664,left
8,-3,574,8.304379947597626,-3.294275452442973,-128.2982578277588,428.1951026916504,46.38455319404602,-0.35165890340266104,0.9016106988854571,0.25186139702803956,left
8,-2,490,8.323603687745708,-2.2094041765740937,-114.96344184875488,426.1593437194824,57.166311740875244,-0.2659704118484742,0.9141341905788614,0.30597127583464917,left
8,-1,432,8.342827427893788,-1.1245329007052138,-101.8427791595459,422.42760467529297,67.7345027923584,-0.18519381359651307,0.9151559914443588,0.35804016915574266,left
8,0,279,8.36205116804187,-0.039661624836332246,-89.06275177001953,417.22239685058594,78.02186965942383,-0.1088580737237923,0.9062345467148278,0.40852033746891453,left
8,1,555,8.38127490818995,1.0452096510325486,-76.7217025756836,410.7391357421875,87.97943878173828,-0.03664596244920716,0.8883961065802345,0.45761275249849853,left
8,2,489,8.400498648338031,2.130080926901428,-64.89270782470703,403.1475296020508,97.57326889038086,0.03156220984157799,0.8623681094082977,0.5052970124446359,left
8,3,468,8.419722388486113,3.21495220277031,-53.62681007385254,394.59254455566406,106.78108596801758,0.09570116651858147,0.828750360321827,0.5513747609325481,left
8,4,84,8.438946128634193,4.2998234786391905,-42.95616149902344,385.1955108642578,115.58898162841797,0.15556504911923075,0.788130886861228,0.5955243241613776,left
8,5,176,8.458169868782274,5.38469475450807,-32.897132873535156,375.0548667907715,123.9881591796875,0.21087088123637934,0.741147453684141,0.6373648275078464,left
8,6,42,8.477393608930354,6.46956603037695,-23.453407287597656,364.2486152648926,131.9713897705078,0.2613275586342993,0.6885044484891953,0.6765127726132195,left
8,7,476,8.496617349078438,7.554437306245832,-14.619430541992188,352.8334255218506,139.5299530029297,0.30668949700675463,0.6309443093774898,0.7126365349109646,left
8,8,31,8.51584108922652,8.639308582114714,-6.3819580078125,340.848388671875,146.65060424804688,0.3468118849706448,0.5691792112842367,0.7454908060365082,left
8,9,760,8.5350648293746,9.724179857983591,1.273406982421875,328.3135681152344,153.3106689453125,0.38164718506236056,0.5038214931578593,0.7749253700622799,left
8,10,607,8.554288569522681,10.809051133852474,8.3631591796875,315.2314190864563,159.47799682617188,0.41124874037429004,0.4352766339780629,0.8008799694419179,left
8,11,668,8.573512309670761,11.893922409721354,14.900146484375,301.5913314819336,165.10244750976562,0.43571187523712124,0.3636961181922208,0.8233348622457702,left
8,12,78,8.592736049818841,12.978793685590235,20.891387939453125,287.36578369140625,170.1197509765625,0.45514834286728734,0.2888449138437228,0.8422639739011603,left
8,13,257,8.611959789966923,14.063664961459118,26.3330078125,272.51271057128906,174.44140625,0.4695800890243475,0.21019031050174727,0.8575048532591899,left
8,14,105,8.631183530115004,15.148536237327999,31.214111328125,256.9870300292969,177.95599365234375,0.47886886237850035,0.12657392542416765,0.8687137929416328,left
8,15,252,8.650407270263086,16.23340751319688,35.50152587890625,240.72024536132812,180.5218505859375,0.4824455456530111,0.03645882241179596,0.8751668696585317,left
8,16,629,8.669631010411164,17.318278789065758,39.14520263671875,223.6328125,181.9632568359375,0.47938964315988664,-0.06227635484906297,0.8753897564272444,left
9,-8,156,9.304470048245616,-8.670800021956145,-202.4751091003418,389.9489994049072,-0.7929725646972656,-0.9174480301485198,0.3909793875402681,-0.07364937538932403,left
9,-7,2,9.323693788393697,-7.585928746087262,-192.61897087097168,402.82746505737305,9.293555498123169,-0.8366162726153817,0.5477720179603118,0.004362193809658231,left
9,-6,572,9.34291752854178,-6.501057470218383,-181.51190567016602,412.20862197875977,19.931063532829285,-0.7408031447728122,0.6670189031388954,0.07935038468776875,left
9,-5,305,9.362141268689859,-5.416186194349503,-169.50628089904785,418.48925399780273,30.898225232958794,-0.6411052412843724,0.752827623304895,0.1491128404491359,left
9,-4,227,9.38136500883794,-4.33131491848062,-156.90807151794434,422.0326690673828,42.00968885421753,-0.5436544195406093,0.8116812750286734,0.21357289126148526,left
9,-3,239,9.40058874898602,-3.246443642611738,-143.98014450073242,423.16902923583984,53.11302995681763,-0.45100978787842555,0.8495552032086752,0.2735802038505789,left
9,-2,375,9.419812489134102,-2.161572366742857,-130.94507598876953,422.1974639892578,64.08530521392822,-0.3637781365989645,0.8710089610183309,0.3301648938914507,left
9,-1,308,9.439036229282186,-1.076701090873978,-117.98865127563477,419.3863830566406,74.82975769042969,-0.2817116902969367,0.8792195595670815,0.38420240710426323,left
9,0,122,9.458259969430266,0.008170184994904003,-105.2625617980957,414.9751892089844,85.27261734008789,-0.2043169928605323,0.8763006368221696,0.4362932045465404,left
9,1,509,9.477483709578346,1.0930414608637844,-92.88792419433594,409.1750183105469,95.35959243774414,-0.1311485702096288,0.8636399336211636,0.4867505701966892,left
9,2,742,9.496707449726427,2.177912736732664,-80.95830535888672,402.16998291015625,105.05258178710938,-0.06193391246540519,0.8421820127234249,0.5356245400762073,left
9,3,437,9.51593118987451,3.2627840126015446,-69.5425910949707,394.11834716796875,114.32666778564453,0.003402191879566877,0.8126420927543809,0.5827531674510185,left
9,4,738,9.53515493002259,4.347655288470426,-58.68827438354492,385.1542205810547,123.16619110107422,0.06475023668574098,0.7756619808033496,0.6278183641670293,left
9,5,429,9.55437867017067,5.4325265643393035,-48.42450523376465,375.3873977661133,131.56211853027344,0.12188000178515433,0.7318953566097192,0.6704285585638361,left
9,6,418,9.573602410318752,6.517397840208186,-38.765708923339844,364.9054870605469,139.50848388671875,0.17449824862179866,0.6820551198781132,0.7101768615464585,left
9,7,5,9.592826150466832,7.602269116077068,-29.71392059326172,353.77440643310547,146.99835205078125,0.22231817536424348,0.6268939992088908,0.7467118203554813,left
9,8,168,9.612049890614916,8.687140391945947,-21.262603759765625,342.04194259643555,154.0218505859375,0.2650961149833735,0.5671506050717656,0.7797847401606753,left
9,9,166,9.631273630762996,9.772011667814828,-13.398757934570312,329.7333393096924,160.56234741210938,0.3027155092385295,0.5034708786172944,0.8092468071304251,left
9,10,737,9.650497370911078,10.856882943683708,-6.1075439453125,316.8587894439697,166.59246826171875,0.3351027766220208,0.4362919561126256,0.8350781149878319,left
9,11,658,9.66972111105916,11.941754219552589,0.625823974609375,303.4112186431885,172.07080078125,0.3622538670570736,0.3658156425849994,0.8572928621202442,left
9,12,147,9.68894485120724,13.026625495421472,6.8131103515625,289.3664836883545,176.939453125,0.3841752247393179,0.2918674877527959,0.875912533469733,left
9,13,310,9.70816859135532,14.111496771290353,12.4578857421875,274.69104766845703,181.1201171875,0.4007896617852043,0.2137849480340164,0.8908780180250238,left
9,14,359,9.7273923315034,15.19636804715923,17.55645751953125,259.3282928466797,184.51171875,0.4118581290495784,0.1305153231856458,0.9018528881971423,left
9,15,324,9.746616071651482,16.281239323028117,22.0875244140625,243.21566772460938,186.986572265625,0.41675102270552344,0.04042835502446121,0.9081212106232938,left
9,16,453,9.765839811799564,17.366110598896995,26.0225830078125,226.28558349609375,188.383544921875,0.41439702751022367,-0.05874566363950879,0.908198244104361,left
9,17,163,9.785063551947646,18.450981874765876,29.30029296875,208.4476318359375,188.514404296875,0.4029384488768134,-0.16949711667617584,0.8993949821158724,left
10,-8,281,10.400678849634014,-8.622968212124908,-212.13319206237793,373.6746063232422,3.7961626052856445,-0.9728238923612197,0.21779248293527387,-0.07861366820123669,left
10,-7,25,10.419902589782096,-7.538096936256025,-204.02600860595703,388.8690185546875,14.045997619628906,-0.9181138174675292,0.3963132686211482,0.0016766901986327932,left
10,-6,121,10.439126329930176,-6.453225660387147,-194.3298110961914,400.30609130859375,24.888470351696014,-0.8371397758668541,0.5408801699568314,0.08152077900181412,left
10,-5,150,10.458350070078255,-5.3683543845182635,-183.4371681213379,408.40543365478516,36.0885055065155,-0.7437349868221536,0.649828945273091,0.15678205019042563,left
10,-4,101,10.477573810226339,-4.283483108649385,-171.69175720214844,413.5517272949219,47.448588371276855,-0.6476655595821343,0.7275616879339415,0.22623729396780445,left
10,-3,82,10.49679755037442,-3.198611832780505,-159.3916244506836,416.0957794189453,58.805259704589844,-0.5541639512500857,0.7801308625009602,0.29034144125219286,left
